User ID,Movie ID,Rating
40,7443,1.5914467409554756
40,849,2.8700979060843896
40,1497,2.845345721876186
40,323677,2.4884363250896353
40,9042,4.428093183691478
40,89325,1.1760848965312474
40,49020,3.4507599817736394
40,20455,2.8915240131663684
41,31535,1.0317530426993922
41,199373,2.7744675167380084
41,1576,3.95673210979641
41,9944,1.3983034080649892
41,29078,4.828290614931545
41,284,1.7262446625203913
41,101173,3.9677612357413334
41,9294,4.690135643448272
41,18681,3.3165802801304576
42,158852,4.916130020879703
42,27329,2.89325585007863
42,8850,3.2178707335136223
42,141,4.730283091078517
42,25719,1.221706196575731
42,17044,2.2919755873548224
42,9390,1.7170833487718644
43,241554,4.647402614617766
43,782,1.6421592833458036
43,10045,3.5364833843558725
43,198663,2.7158354292757267
43,273895,4.045161772008931
43,1966,4.653107678981923
43,250066,1.8171054146827297
43,11935,3.7610208609203446
43,188927,3.070824279414965
44,1125,3.713653337329404
44,14736,1.5357575346956134
44,109513,2.3408148623812806
44,10436,4.27586653467517
44,16869,4.051839126238217
44,9541,4.7076194660123685
44,615,3.1850591882948565
44,646,1.3725738691705596
44,19994,4.576336739960066
44,226486,2.0001216271267
44,1667,3.4836144851733684
44,177572,4.673098154692137
45,25678,3.736376117006264
45,48171,2.6631132980634433
45,102651,3.729187811861165
45,1613,3.544901257628048
45,22804,3.6746620037713367
45,2252,4.686933622002999
45,49787,1.074076023526945
45,76493,3.1905104581192525
45,217708,3.8708803608297426
46,1824,3.330993900835256
46,9923,4.503918898429459
46,8744,2.591860149081177
46,10994,3.9816161588939805
46,8836,4.720542245441175
46,241554,4.081859281809834
46,670,1.3258554266344813
46,75,4.756193571829785
47,17170,1.3995091897117469
47,8060,2.71900146102948
47,66125,1.0612985229366796
47,15067,4.327015031743695
47,1988,2.5590359215511094
47,17345,3.498316493313935
47,38778,3.2986118046422725
47,120,4.675993216178083
47,253290,4.7444269484857
47,22954,2.6732289558912674
47,55721,4.106315194747776
47,7973,3.0325335766920323
47,100042,3.7300497093358964
47,105,1.2060312586826893
48,11426,2.7337878037554297
48,361159,4.141898746178712
48,78381,2.827499884697869
48,44040,3.5289844558270316
48,23168,4.785642054799171
48,11546,2.663468772916259
49,9603,3.531018603583156
49,857,4.930033244168113
49,36597,2.544888174265236
49,10386,2.6598150637808664
49,22267,1.7794891401838249
49,260947,4.712974330903446
50,14299,4.287902228366234
50,1266,2.21309798602791
50,264644,2.2512064938065612
50,77987,2.6142231794881603
50,92635,3.6950886436008994
50,11918,4.627003176544706
50,100402,2.4028847678823118
50,1777,3.6843847113693644
50,16290,1.5249168456250426
50,157909,4.200942953098938
50,10707,1.3335381284392933
51,62177,4.126762813908005
51,152599,1.7007867945320205
51,17768,3.407413826720215
51,188161,2.2584533675566068
51,13685,4.365585493011126
51,58233,3.6095918277336136
51,244403,2.193107411200806
51,29461,3.96683038332763
51,11908,3.2133520595922134
51,9700,2.8319532405169614
51,8328,1.4704829161558535
51,26815,3.802429175855048
51,194662,2.788893462449871
51,3040,2.1978622897399407
52,138843,3.587724158078963
52,9787,1.9046598932842742
52,50135,2.5978105279710135
52,2142,1.3358033838355325
52,72387,2.708487569338642
52,18840,4.862587212383611
52,863,3.5321096550012383
53,862,1.9618578941097256
53,11560,2.6367153128500767
53,38050,2.7288156623924547
53,7450,4.91632256861157
53,20337,3.5111310115336147
53,2211,4.6493335792001655
53,22821,3.2992192731305967
53,11619,4.22387172102226
53,2649,3.918803363272353
53,20766,4.810851822492547
53,13996,3.5859999160582183
54,36658,2.5241700798686013
54,258755,2.108177178769587
54,270946,3.7113464798164544
54,193756,2.540684280766686
54,11004,3.5611794599391304
54,10676,3.3116873638943534
54,206197,4.700421241588969
55,468,1.5511007624901167
55,9946,4.82144943870025
55,389425,3.8447174703922484
55,924,1.1526817849487867
55,28005,3.3767937932978462
55,14877,4.33071438711036
55,46727,1.381829643851642
55,49520,4.76922228679291
55,190847,1.8581301934666916
55,11644,3.0051443982982713
55,109451,2.849270118503195
55,13,2.51812582996187
55,15976,3.639957560381887
55,24747,3.0148043881564375
56,339984,1.6814225102299685
56,76163,1.098756590169438
56,10214,3.711658850684862
56,30497,4.642984242192634
56,13503,4.4082161490608485
56,145220,2.67460741713328
56,13067,3.819982237567022
56,1619,1.1411869465525757
56,106,3.812461791166398
56,9459,2.5442782465346165
56,37718,1.6191112798368401
57,2135,4.472928432748844
57,10188,1.6258343825711314
57,17795,2.407202404038378
57,112430,1.3045511982293947
57,42151,4.433181910864688
57,23169,4.62698592618149
57,96,3.45054985290862
58,9683,2.807886843070809
58,11804,2.0165983183546645
58,13909,1.294662085403528
58,25195,3.2295973434030163
58,47686,1.0433370732741656
58,5900,1.8760570961469791
58,874,4.509113887071581
58,27322,1.1311040620513664
58,15582,3.102509723634471
58,25208,4.770149400539237
58,10132,3.300647022842121
58,64499,1.6738140259114802
58,8810,3.7486518480954096
58,1690,2.764975197409234
59,54518,1.290377020075674
59,10162,1.7019430865754757
59,21283,3.135359190052135
59,11692,4.420948707562031
59,196867,2.5647075516599753
59,284,1.7624501622641908
59,1581,1.4975492919982276
60,11249,2.790500142037612
60,10559,2.1981196148878728
60,1619,2.5483489303640128
60,5852,1.1634254108250968
60,1930,1.9188224224273958
60,13948,2.2547311541348787
60,19901,2.1327568185891743
60,7278,4.113321990908419
60,9792,3.879113808077323
60,158015,4.330001851777348
60,45881,3.6668914577597365
60,103903,2.214862383203164
60,58151,2.9369491048980145
60,130150,3.8122128641294792
61,10077,4.8248333025171775
61,10914,1.1077317648307443
61,193722,2.708361528429876
61,3078,1.9436103217153011
61,1417,1.5088837559460466
61,103328,2.698808954700768
61,525,4.630374360548899
62,36668,3.6740850226808304
62,8386,2.801502628684381
62,10647,2.452012382370832
62,294254,1.479054543346908
62,12508,4.9681401377272
62,12159,1.149928964607116
62,77948,2.305072564855528
63,253412,1.7989414119375922
63,36557,3.293525297354787
63,9729,4.900531753999381
63,92591,4.465798294423745
63,33542,1.1109966077679783
63,42618,4.969316873907172
63,100402,4.0917187165541336
63,1690,1.7536271395630272
63,3021,4.065864375872882
63,356216,2.976446793502066
63,42057,1.5606072093247403
64,45324,3.7915517621450703
64,74,4.672083599582038
64,364083,4.504434507233101
64,130150,3.2406421869364634
64,10154,4.5020804442866185
64,24664,4.729507080152043
64,101173,3.606716821156537
64,185008,2.1338018095359166
64,84197,2.72601805009927
64,22538,3.8455249974246883
65,82505,1.0257162583794126
65,44770,4.292417023782363
65,874,3.5717051680715297
65,12271,4.185099263652122
65,57022,3.400860436662535
65,11051,4.65754188187804
65,37958,4.1875256940059895
65,58680,3.8396039884505524
65,186,1.5465093923853446
65,8326,2.3103228291960964
65,123678,4.98097718000354
66,158011,2.2007424324118174
66,96534,2.1016092033010834
66,9449,2.7678091774898212
66,9454,1.3743710837814147
66,39037,2.4229674465333155
66,250066,2.4491528009841543
66,326,2.052065756811092
66,10533,1.1432173086378792
66,72710,2.418834253509631
66,149,3.6910080802739156
66,72976,2.5947415266889533
66,22215,1.3582140975177261
66,137113,4.0584575598738954
67,10198,3.780518974585514
67,36696,2.9698935272173688
67,331592,2.1557350558658004
67,13973,2.7204446560467392
67,10708,2.6905116513752576
67,1499,2.010443106354558
67,11191,1.9729473615252475
67,10623,2.534738112915954
67,34653,2.8764143210217568
67,64688,2.8174115434208162
68,19204,2.6338558738225126
68,17813,4.569005494967517
68,39845,2.147511209686226
68,15556,3.6208661729831633
68,184315,3.3215979665788717
68,10461,1.9055311449828354
68,8273,4.053189532357521
68,11544,2.3776346903853205
68,108346,3.5070368705231147
69,8838,3.561781615605618
69,9787,3.8870146930122176
69,170480,1.2204892943272347
69,9441,2.1296875830524526
69,1946,2.448330709786416
69,21610,3.3224809059049547
69,1088,3.5951124185487897
69,50646,4.5663966565906
70,74457,2.7174865377007467
70,990,2.8718325842607393
70,9443,1.385795417499938
70,20856,1.8017920460399464
70,44826,1.2137255177411719
70,116613,3.2717813141172827
70,10760,1.3067688795387413
71,325789,3.0214355135977065
71,9741,1.5653174877718068
71,11194,3.263138945649075
71,300327,2.3086581689007475
71,10783,2.742860197645058
72,10664,3.386532333544822
72,200505,3.129491096575406
72,4951,4.2812734146337625
72,8355,2.3778915580284896
72,9100,2.227336128920404
72,26306,4.842805877479751
72,37028,1.5853379236654157
72,36691,3.84073626808531
72,33676,3.4328998738292853
73,32657,1.9966286442137093
73,1948,1.8050896191270458
73,242582,1.6458357183919992
73,293863,1.5971675766414961
73,49022,2.149815784756312
73,235260,2.324027053077763
73,1382,2.423472759299129
74,179144,2.524329048812995
74,13160,2.95684268414054
74,26710,1.0587776306743866
74,14144,1.3180314595471985
74,9659,1.185930652347507
74,19994,4.9339255509508915
74,291805,3.3980357293203447
74,55779,2.063976093166753
74,93856,4.987984727304588
74,51162,3.6937764452641186
74,250902,1.7607656072946303
74,868,2.8675996660755265
74,74465,4.23076465405703
74,112430,2.646524265926574
75,291805,3.0711889453725516
75,20156,4.05290209751989
75,27455,1.2952697874381713
75,3877,4.52442819186953
75,4597,2.8353092023125734
75,435,4.752984578791445
75,149,3.14645253196292
75,2454,2.9810413350516467
75,70868,3.5948573200570078
75,11382,4.292315853224162
75,89750,3.010045922644342
75,176074,1.3136525862044484
75,50348,2.230327351035394
75,280391,2.494240161914846
76,2122,1.4052848241074565
76,14114,1.747249424094933
76,116745,1.2328352709843848
76,345,1.5497882492488944
76,8645,2.1087897380322893
77,39269,2.5565716376140886
77,33,3.598864639840906
77,12154,2.771481343507235
77,22301,3.322489608789547
77,1585,3.7298212618701556
77,23685,3.4952831948135943
77,794,4.866182675934249
77,57212,3.9059116520231085
77,56491,4.3945262331113675
77,295964,4.062896768189958
77,604,4.290789299685111
77,8355,1.2203982846371835
77,206412,1.2252767859250424
77,20981,4.824165149140645
78,19489,3.763936501955794
78,31915,2.9432961996605544
78,113464,2.3424544062520796
78,29015,3.8679655433719167
78,74457,4.778464505394031
78,2069,3.9108218722010535
78,404,1.4748731826277526
78,10368,4.61627914183731
78,296943,4.144893309325408
78,11959,3.5305521990701534
79,158011,1.6767008982390665
79,306,3.3331165758578583
79,11322,1.5994175124677965
79,670,4.723282284891795
79,11442,2.680510458993856
79,9906,3.441371513430228
79,16899,2.162181858992597
79,205,1.7828777121267776
79,158895,4.335114763886467
79,9598,2.1271885410295064
79,591,1.2381135150277407
80,38810,2.7395766079963355
80,49049,3.7096799599400856
80,12535,3.8436037838632195
80,119657,2.348222573950418
80,14359,3.7403723280268744
81,38167,3.0057815635530347
81,87567,4.475818483802211
81,9381,4.386982795710587
81,103370,4.951158335788239
81,227783,4.347672770748645
81,10193,1.6630772854354574
81,3594,1.6472064113493068
81,13183,2.7147815120832517
81,9877,3.128356414531878
81,20526,2.4663381349885753
81,14054,4.068893357516522
81,1586,1.7120700319602848
82,7863,1.3327803570023091
82,10996,1.4319831960605196
82,46705,2.502193464794075
82,8359,3.2269056313530595
82,41436,2.185889915913799
83,17813,4.923015604299534
83,8870,4.736797504209356
83,239,4.68326101832131
83,4922,4.922753032449352
83,205596,4.562634987749803
83,26171,3.1465011908637948
83,150689,3.6689841738715523
83,5175,3.253333599764626
83,579,3.6115724671515994
83,10034,3.327610560957494
83,28580,4.355796252878889
84,863,1.0892157716824902
84,34813,4.8355382011159715
84,24055,4.308613158690178
84,4951,1.3361461926306264
84,75612,2.7270891479560775
84,24432,1.7915587698596593
84,817,1.0601125859910132
84,18570,4.907571480068476
84,292481,2.900956030027934
84,10786,4.390269840125033
84,11873,3.65854604751945
84,21755,4.53980969978184
84,43653,2.58632803346735
85,29697,1.0223216306283236
85,11386,2.049328884110625
85,29917,1.3960934294805472
85,9969,3.6531403977871064
85,314385,3.496861410946055
85,6933,1.133404908296166
85,270487,1.0273536700395023
85,330770,4.61369032962461
85,12079,4.097417321409068
85,11863,4.69773363001888
85,379532,4.102887798470858
85,14284,2.130220069547528
86,46838,4.458721481426423
86,9776,2.7890724901820563
86,280,2.6637903437059487
86,22617,1.6759280138395845
86,283445,3.7615160420841107
86,57165,1.2162376626541143
86,414,4.304999008448446
86,14177,3.044763309566579
86,10586,2.5309972128590137
86,6557,1.8527403700716478
86,9396,1.2456770854177939
86,11024,4.265964412247636
87,25195,2.3875184850266646
87,6552,1.919627006739641
87,75531,3.7537443327905384
87,4442,3.097588390610739
87,157841,1.4980869331487874
87,11190,3.1766480880927426
87,10661,4.286056975929911
88,9434,4.86928873568737
88,246403,3.854894740621895
88,11917,2.5073261391354906
88,9493,4.663323777327614
88,6479,4.765640751983458
89,4442,3.382966211969696
89,19844,1.524322103704371
89,25704,4.2232201429834415
89,31175,3.944909764430822
89,76,2.42567270095228
89,150211,3.791284870886564
89,7518,4.078877237928621
89,43743,1.480046679146605
89,580,1.7938987480458195
89,59860,2.567351471931549
89,356987,1.6753802782624856
89,44490,3.3952318119553477
89,39141,3.3085256654826107
90,52451,4.2057131645380466
90,6440,1.4064135218573566
90,12506,2.4500246570604816
90,9947,4.688841458539617
90,33511,4.268632418207451
90,285743,3.5089621222637377
90,4347,3.8364670195713932
90,15544,4.688327543349967
90,12704,1.2840022812167615
90,11240,3.929321979260315
90,459488,2.623960773547814
91,205220,3.9341357506447334
91,2787,3.885571210332016
91,10386,4.52403381213749
91,83860,1.0685120381161477
91,13688,2.143270930913134
91,45145,4.924611324776573
92,188161,3.4631233504971184
92,42297,2.7255013550794795
92,21755,2.360639372606456
92,854,1.7258713133082666
92,9685,4.8798881943581875
92,319910,2.1189589193985365
92,109729,2.4288913924211903
92,11631,3.7497462083321884
92,45145,2.6450282044223603
92,10773,3.2766432655040894
93,44754,3.6203925627403972
93,13751,2.3521683656582826
93,174311,4.010982603217729
93,219,2.7205461072089445
93,22102,3.6873249740981136
94,8329,2.9745476412565526
94,29146,1.0288236426946948
94,138843,3.7030005890052373
94,59728,4.339656925846267
94,782,1.6856606002808627
94,63492,4.998609252121022
95,31640,4.471496711168108
95,1382,4.772963457727482
95,228326,3.585749363584001
95,102362,2.1559372898988216
95,251,2.629338714535665
95,13092,4.097499864761339
96,10771,2.462600745260535
96,8874,2.9656774260722125
96,162903,4.376739345391211
96,37737,4.323514698756144
96,152747,4.853449957584845
96,60463,2.9204934042533877
96,4982,4.907388637116391
96,5723,1.6489725353478093
96,199933,3.2310366513141062
96,17578,3.374195673606396
96,16320,1.2494683149067125
96,192210,1.846022213558308
96,11823,2.9275275933525386
97,1892,3.4005397139255535
97,1809,1.7301724827156573
97,265208,1.9989968365845678
97,76706,4.625057132895938
97,165,3.753908280257514
98,16988,4.760932846309263
98,22013,3.8376175618558164
98,241259,4.395083512137152
98,5822,2.063315299647142
98,55561,1.7790166213730938
98,9344,3.8010103239448356
98,10803,4.6001215397426085
98,334531,3.9608570951217867
98,41248,4.966925530417338
98,89861,3.4417346028129683
98,7485,4.739313756303345
99,27374,1.0054345495655768
99,13909,2.1558774226662716
99,356216,1.3046968834893038
99,2024,4.688219368776521
99,16281,1.871107211151934
99,169917,3.0038908274813663
99,72197,2.5807029032089064
99,14652,1.6097693131912942
99,325123,2.94944624623611
99,15582,4.827300901563592
100,31582,3.3575422205431598
100,364,3.499600562076871
100,46195,3.5041767230621845
100,768,1.5944265308523033
100,304357,3.617323156227262
100,654,1.3030615466315445
100,171424,2.4986348317454
100,28211,4.938042182802919
100,256924,2.012167814898505
100,72914,2.383392684962041
101,5689,1.5181282855032894
101,2292,4.457804930494665
101,185567,4.746593924905866
101,14444,4.979493851267561
101,21355,3.555691310794489
101,10028,3.720945069483754
101,692,3.5554560268455435
101,9754,4.802715616403484
101,86825,2.5773724604287134
101,211557,3.3583224232111166
101,11456,1.857968000515668
101,37737,4.081897187000783
102,9504,3.0761546032183924
102,47686,4.618971785086407
102,4248,1.3089872924104964
102,10313,3.844698338588301
102,10534,1.0567751498542637
102,879,3.7608254391855325
102,224569,3.878901132378892
102,21309,2.5379110513941203
102,29193,1.5409375324444778
102,10199,4.243477339131502
103,11022,2.1560411681332465
103,11889,2.5453465154345154
103,38,1.8833498549339414
103,6552,1.2254489082905704
103,6623,1.6418409742285904
103,120467,2.377702198560941
103,19489,1.3649480596190053
103,133931,3.6183760092453143
103,1588,3.281531846910265
103,39563,4.092989075758357
103,96399,1.34648286611435
104,46849,1.2179365923811072
104,35032,2.5096424379847457
104,385736,1.9294784444158632
104,13403,4.759131565267379
104,323271,1.9289883233755791
104,28355,4.958177749635326
104,31117,3.043857743993199
104,577,1.9264928714104252
104,17709,4.374135317664606
104,22,3.9228801687521684
104,11162,4.848719038094359
104,16172,4.918536331745283
104,8970,3.8651617269583474
105,854,1.6577534577890298
105,68722,4.078716263650283
105,12289,3.1023471423702063
105,16232,4.258723129157151
105,2155,2.479009472349674
105,361398,1.750704554527856
105,13,3.0450107990499315
105,45650,3.5045974921040637
105,37694,3.0206886497803116
106,11400,1.590435300339958
106,71676,3.4873908289906512
106,33217,2.6520249255612103
106,14902,2.4018877264620504
106,245700,2.7297106626225536
106,3049,1.6797323889224143
106,9476,1.1550899628194973
107,109491,4.8507628415200115
107,10629,2.6012617202549477
107,1051,2.99414366131238
107,345911,3.6494195189188843
107,1951,2.788575665873653
107,31915,2.9769248860079154
107,225574,3.856328770929935
108,9792,2.5725177248978044
108,39800,2.450148229828098
108,13963,3.7982894994042087
108,175291,2.3520814030132913
108,13649,1.6807998953292915
108,15673,3.6244168410928808
109,22825,3.374938365257031
109,12212,3.0559662153199016
109,19724,3.305063785477481
109,138697,4.213502166802369
109,303858,1.7434168690473304
109,9416,3.644892946160913
109,175555,2.4364681605832197
